distance,numwall,etage,frequence,pathloss
20.99,2,1,1021.3,146.65
4.54,0,0,2412.6,119.37
2.44,1,1,2357.5,133.59
6.04,2,0,2443.4,133.29
27.36,2,1,5037.3,182.77
4.34,0,1,1823.2,130.72
32.55,5,2,4938.0,220.7
49.04,6,1,1783.7,178.53
6.56,1,0,2401.2,129.63
10.94,0,0,2403.1,137.79
1.22,1,0,5763.6,119.12
34.57,5,1,2383.6,177.56
21.56,3,0,2416.4,149.64
5.03,2,1,4966.0,154.96
26.24,5,4,4932.2,239.28
16.74,1,2,2437.7,168.91
17.16,5,0,2318.1,149.11
11.16,2,2,5018.8,179.12
71.57,4,3,2410.2,215.18
9.96,2,0,1804.1,135.86
21.81,5,2,1792.9,179.37
32.26,2,1,4923.9,169.77
5.88,1,0,2364.5,116.48
4.86,0,1,1725.4,134.6
19.27,0,2,5043.8,181.96
6.08,1,0,5083.7,131.24
21.16,2,1,5041.1,171.17
13.59,2,1,4956.0,174.53
6.75,1,1,2310.6,139.31
5.43,2,0,5034.1,138.14
5.19,2,0,2393.1,129.03
24.23,4,1,2367.9,169.85
2.64,1,0,1760.5,104.02
13.2,2,0,1825.7,140.5
27.86,1,3,1785.2,187.63
4.51,0,0,1828.1,118.09
49.08,8,1,2439.2,195.85
13.43,1,0,5009.8,148.14
9.97,2,0,969.9,116.6
4.84,0,0,2342.0,123.5
2.34,1,0,1756.7,107.0
9.51,0,0,5774.2,146.61
16.07,3,0,2361.2,145.91
12.77,3,0,5004.3,167.6
11.07,0,1,2397.1,142.12
24.74,6,1,853.3,163.99
10.04,0,0,2306.2,130.64
22.22,3,0,5026.0,169.77
38.99,7,3,891.2,203.98
8.82,4,1,2317.7,162.22
39.25,6,0,2388.0,170.2
6.06,1,0,2427.0,130.35
39.45,3,4,2396.8,225.19
7.02,1,0,4975.9,130.83
27.08,4,2,2382.2,191.59
38.24,4,2,2429.1,191.88
9.87,1,0,1744.2,125.69
8.84,1,0,2346.6,131.67
7.67,2,0,1769.6,120.27
14.98,2,1,2383.7,161.25
28.21,3,3,833.8,175.65
31.07,6,3,1720.0,205.95
16.03,3,0,2437.8,152.03
8.18,0,1,2450.5,147.43
4.9,1,0,4970.8,141.87
49.49,3,3,850.4,195.96
8.88,2,1,2419.4,152.72
38.42,4,3,4940.8,221.34
100.0,9,1,4984.6,226.63
42.16,5,0,2360.8,175.49
3.69,1,0,2411.1,117.36
18.3,2,1,2410.4,158.75
5.41,3,0,5059.0,148.45
9.47,2,0,2403.3,142.31
7.82,2,1,5069.2,168.12
7.42,0,1,2377.3,139.75
17.15,4,1,2399.4,172.34
40.22,4,1,1836.0,174.24
14.58,1,1,898.1,133.46
10.11,1,0,2441.2,135.85
26.15,0,2,1778.8,158.24
18.47,3,0,2430.2,155.23
26.43,4,0,2516.9,157.69
10.02,3,0,1761.1,145.73
40.37,5,1,5835.4,194.19
17.65,3,1,5034.5,180.13
4.57,0,0,2415.7,122.84
14.33,4,0,800.0,139.58
6.92,3,0,2470.0,135.24
12.22,4,0,5805.8,159.71
5.38,1,1,2359.2,137.04
31.78,6,1,2385.4,175.48
4.67,1,0,811.3,102.34
10.91,1,1,4967.1,164.04
12.9,2,1,2321.8,152.2
9.46,2,1,2317.0,150.82
11.44,1,0,2356.1,127.92
3.5,0,0,4955.3,127.74
42.22,4,1,2333.1,178.54
7.7,0,0,2362.6,124.06
64.23,10,1,5773.2,234.52
37.65,4,0,4964.5,166.35
7.82,0,1,5015.7,161.48
9.1,3,0,2365.1,138.65
10.91,1,2,2430.1,164.15
20.22,1,0,2295.7,129.73
23.85,3,0,1827.2,151.58
3.86,0,0,2387.2,114.0
2.29,0,0,1868.5,110.48
13.78,2,2,1771.4,167.1
12.21,3,1,1747.8,148.43
18.33,1,0,1817.7,136.56
17.09,3,0,1701.6,151.48
12.24,1,1,2406.5,152.07
4.7,1,0,2356.6,127.71
19.55,3,1,4952.6,175.81
33.39,4,1,5083.8,188.86
71.35,8,1,2385.0,210.13
9.31,2,1,1880.0,146.96
27.06,2,2,2433.9,178.25
4.05,0,0,4940.1,132.55
44.5,6,3,2346.7,219.62
22.28,0,1,1724.7,153.21
32.91,1,1,882.5,151.69
4.74,0,1,1833.2,123.31
2.36,2,0,2463.4,117.26
5.63,1,1,853.1,117.48
9.81,0,0,2365.2,122.2
6.93,2,0,2427.9,132.57
9.54,1,0,5036.0,145.37
27.9,4,2,2341.9,191.48
29.49,0,1,1790.6,154.31
6.47,2,1,5817.0,162.76
3.16,1,0,2439.2,116.8
4.81,1,0,2351.5,113.86
7.0,1,0,864.0,109.1
35.76,8,0,1804.4,175.01
13.43,1,1,5770.9,162.21
11.3,1,1,4983.9,160.86
3.36,2,0,4948.7,140.14
10.1,1,0,2371.7,133.63
20.43,2,1,2424.2,159.23
5.19,1,0,5768.8,141.25
9.88,2,0,2458.2,132.69
20.69,3,1,5106.4,181.68
37.1,3,4,941.5,198.63
6.08,0,0,2388.5,115.92
7.3,1,0,5042.4,142.47
2.16,1,0,2357.3,111.26
9.79,0,1,2376.3,139.73
13.12,3,0,5067.6,157.32
4.86,0,1,2425.9,135.4
15.49,2,0,2374.2,151.4
10.61,2,0,1799.6,129.86
27.11,4,2,5787.3,194.75
49.18,5,4,2398.7,233.71
53.17,5,1,1780.5,171.74
39.7,5,1,2363.9,180.33
12.93,1,0,4981.2,154.74
14.56,2,1,2403.4,150.59
23.39,3,1,5008.4,170.77
12.13,0,0,5873.8,154.59
6.8,3,0,2345.4,138.65
10.75,2,0,5007.1,152.07
25.9,1,2,1783.6,166.71
54.87,7,3,4941.6,229.63
29.98,3,0,4962.5,161.97
28.14,4,2,4945.2,203.67
1.42,1,1,2386.4,128.66
5.14,1,0,913.0,104.46
91.01,3,2,2459.5,200.88
8.32,1,0,1828.1,132.43
16.47,0,0,2434.6,131.37
16.25,4,0,2350.7,143.46
90.82,6,2,4999.0,227.19
3.9,1,0,4993.7,134.93
18.39,2,1,5016.1,177.16
6.51,3,0,1672.7,129.21
9.87,2,0,2405.2,138.65
33.36,6,3,963.5,194.9
11.39,1,1,1767.4,135.38
11.68,1,1,4984.6,159.12
19.85,3,0,2408.1,162.03
52.51,7,2,5754.6,226.38
5.56,3,1,2521.1,153.72
40.84,2,2,2352.7,187.13
9.89,2,0,2474.1,136.37
4.52,1,0,4963.7,135.86
7.31,2,1,2466.8,139.71
26.27,5,2,2300.6,191.3
9.18,2,0,943.9,122.06
5.41,1,0,2408.5,121.59
26.78,2,1,2466.3,168.97
17.77,6,0,2371.9,152.51
4.15,1,1,918.5,128.19
7.47,1,0,2411.4,126.08
41.51,6,0,5732.0,185.44
9.74,0,0,2428.0,125.21
50.76,6,2,1755.2,200.99
18.94,1,2,2445.0,172.11
16.5,1,1,2334.6,158.75
46.06,4,2,5056.7,206.1
18.74,4,1,828.4,158.97
7.29,1,0,1859.7,132.69
2.75,0,0,2361.9,103.64
14.38,2,1,2409.3,155.1
13.15,2,0,2394.0,145.99
4.99,0,0,2401.2,121.13
22.52,0,1,922.3,129.87
14.84,4,0,1775.0,144.96
7.38,0,0,934.4,109.28
3.94,0,1,2415.2,137.14
8.58,2,0,2492.1,131.7
5.07,2,0,4967.3,141.1
17.06,7,0,833.0,145.32
6.72,2,0,5014.1,142.71
10.7,3,1,5002.8,174.47
8.68,1,1,2386.8,144.54
5.02,4,0,2401.2,139.38
21.24,3,2,2408.7,187.44
5.86,1,1,5051.5,154.53
28.37,1,2,1815.7,174.85
1.22,0,0,5772.1,115.0
5.75,3,0,2365.4,138.42
14.87,1,0,908.4,121.99
9.32,1,0,4936.6,148.14
22.66,3,1,2293.8,169.64
9.94,2,0,2468.2,136.46
11.61,3,1,877.7,144.19
22.56,1,2,4963.7,187.03
17.49,2,1,2417.5,158.95
10.94,0,0,1862.7,128.62
15.58,8,2,2440.5,192.26
4.91,0,0,1784.5,113.26
100.0,9,2,2355.6,229.61
25.87,2,2,2295.8,177.0
13.42,3,0,2418.2,151.64
33.84,6,1,4977.7,193.38
1.44,0,0,2455.0,109.6
23.01,2,2,5855.9,187.43
7.23,1,0,2405.8,124.18
11.26,2,2,1842.1,160.0
2.74,1,0,5065.6,119.51
7.37,2,0,5793.4,147.96
14.47,1,0,2353.8,140.93
8.12,2,0,5821.8,149.99
12.16,1,0,824.7,121.68
7.98,2,0,889.1,116.35
8.87,2,0,1759.1,128.42
15.26,3,0,4950.5,160.32
11.23,0,2,1791.9,154.56
13.16,1,0,4974.7,143.74
3.21,0,0,5062.3,127.12
20.84,1,0,847.4,127.76
6.13,1,0,2316.3,127.26
12.77,0,2,968.7,148.7
26.36,1,3,5812.5,207.43
5.68,4,0,2448.3,140.33
11.74,7,0,1830.6,161.16
14.7,2,0,5030.1,148.25
33.66,5,2,5748.5,211.36
17.36,0,1,4964.9,164.4
4.23,0,1,2412.8,134.5
5.84,0,0,2462.1,125.53
15.94,4,0,811.9,136.02
4.54,0,0,1877.7,122.95
21.3,4,1,902.2,150.61
29.03,4,3,882.2,188.41
26.4,2,3,5075.3,201.81
10.76,1,2,2417.8,162.23
23.46,3,2,2390.4,172.72
23.51,0,1,2307.4,152.05
13.33,2,1,2475.6,150.85
96.52,4,1,5068.0,203.36
16.84,1,2,4958.6,185.14
24.85,7,0,1817.4,170.15
9.39,2,0,2364.9,136.11
2.0,1,0,2410.4,112.79
25.76,1,2,5063.9,192.66
27.8,3,2,2379.9,179.66
19.84,2,0,2362.9,140.24
14.57,3,1,5071.3,174.45
6.52,0,1,2356.2,136.91
14.39,0,1,4877.1,158.99
3.65,0,1,837.4,108.92
3.23,1,0,2380.6,118.16
10.14,1,2,2415.7,167.03
5.3,1,0,5899.2,142.26
23.99,2,0,2384.5,155.05
26.73,2,1,2448.8,165.31
55.25,4,2,1895.2,189.2
14.36,2,0,2487.2,146.83
9.13,1,0,2452.6,129.21
12.84,0,0,2452.9,129.38
5.46,2,0,5035.4,145.26
7.5,2,1,5028.8,162.23
26.81,2,3,5729.4,211.16
4.0,0,0,4976.1,132.52
52.83,7,0,2425.0,178.08
34.2,3,1,5066.4,185.92
11.1,2,0,5021.7,152.0
9.27,2,0,2448.6,146.51
7.86,2,0,2393.1,141.36
9.8,0,0,1806.4,112.15
13.5,1,0,1834.4,135.45
21.06,1,0,1737.0,132.58
25.88,3,0,2426.4,159.25
4.74,0,0,2308.1,122.14
10.61,0,1,2434.2,149.79
6.5,3,0,1743.0,133.91
14.15,0,1,2429.3,144.34
18.74,3,0,2359.8,152.15
5.58,1,0,5018.5,136.02
12.93,2,2,849.0,165.54
7.4,1,0,4958.9,149.0
18.53,3,2,4902.3,188.58
14.74,2,0,4987.2,150.21
73.06,5,1,893.3,177.5
13.95,2,1,2369.9,149.66
16.28,2,1,4980.9,172.86
14.07,1,1,5037.5,166.98
96.53,6,3,4995.5,242.51
13.86,0,0,2387.3,139.63
4.93,0,0,841.3,109.08
42.51,5,2,2392.1,192.23
17.81,5,0,1861.6,154.56
10.31,4,0,4983.5,159.27
15.1,3,1,883.4,139.49
17.69,9,0,1761.2,164.94
17.98,2,0,2425.7,141.74
22.72,2,2,4998.7,187.26
4.4,0,0,2402.7,111.02
5.74,0,0,847.5,96.3
54.43,3,0,2399.8,164.69
26.04,3,3,1729.2,193.62
11.8,1,2,4998.4,171.91
31.9,7,2,4905.2,219.6
15.5,2,2,2397.2,167.6
4.11,0,1,2393.7,123.99
12.82,1,1,4994.7,169.79
8.42,2,0,894.7,127.04
15.42,3,1,2295.0,163.27
4.05,1,0,882.4,103.98
4.17,0,0,4993.9,128.24
12.58,3,2,5831.2,192.97
3.41,1,0,4954.1,125.98
5.91,3,1,2372.7,143.66
4.04,0,1,1817.8,118.75
7.51,0,0,5043.2,146.28
23.46,3,2,2336.8,187.63
8.31,4,0,4943.7,151.71
10.03,2,1,5831.1,174.2
7.4,1,1,5836.7,164.79
11.35,0,1,2477.3,152.53
34.42,4,2,5080.9,199.39
8.53,1,0,1779.2,127.7
45.04,5,0,2429.7,167.74
20.11,0,0,2373.3,138.8
42.73,6,1,930.3,162.43
4.01,1,0,1843.8,116.53
8.33,0,1,1809.8,132.15
13.77,1,1,2340.0,148.25
13.3,2,1,2343.2,154.59
3.91,0,1,2375.1,127.86
16.07,4,1,2407.0,164.38
17.9,3,2,1838.8,174.68
2.26,0,0,5806.4,133.57
4.53,1,0,882.2,109.68
11.66,1,1,1781.1,141.76
13.92,0,2,2439.6,171.97
2.98,1,0,1779.6,111.94
5.83,0,0,5039.4,133.88
5.62,1,0,5752.1,148.04
6.21,2,0,4978.8,139.89
7.09,0,0,4971.2,140.35
8.77,3,0,2333.9,141.6
2.71,0,0,2408.8,114.68
9.36,1,0,2452.6,130.24
7.65,0,0,5839.3,139.7
6.95,0,0,883.8,111.92
3.69,0,0,2403.0,116.12
7.29,1,0,2407.2,135.01
50.52,3,1,2460.2,171.84
10.94,1,1,2404.7,156.04
3.68,2,0,2343.1,125.09
9.7,2,0,2385.2,133.99
2.27,0,0,2407.0,109.06
20.12,2,1,4963.2,175.3
5.59,1,0,859.6,114.92
15.05,2,0,2518.4,149.0
5.94,2,1,2399.1,146.88
3.5,1,0,1833.8,113.24
7.13,0,0,4929.7,139.93
8.21,1,1,2448.8,149.89
43.18,6,2,5885.1,214.56
7.45,3,0,1791.5,123.94
4.08,0,0,2400.3,121.57
5.09,1,0,2454.6,121.52
14.56,1,2,932.9,149.58
16.95,4,0,1792.0,149.16
46.08,2,2,2461.5,185.01
6.83,1,0,1798.2,125.64
4.72,0,1,5732.4,151.29
15.78,5,1,1802.5,160.6
4.79,0,0,4965.6,121.12
8.1,0,0,5787.4,141.43
55.07,5,1,4908.2,202.24
9.33,1,0,2313.9,124.61
8.47,1,0,5054.3,136.89
24.42,2,0,2312.8,141.82
14.05,1,1,2447.4,158.98
32.8,10,2,1819.9,214.07
28.55,1,2,2393.9,182.19
2.94,0,0,4922.7,119.49
9.05,2,0,4929.0,144.49
27.88,2,2,2439.3,185.6
27.0,2,2,2361.8,175.48
10.19,1,0,5021.7,144.49
17.58,1,1,4929.7,169.05
8.76,0,0,885.1,111.63
11.97,2,0,2472.0,139.07
12.11,1,1,4919.4,166.83
5.81,0,0,1833.1,115.19
12.74,2,2,4957.2,175.37
12.32,2,1,2365.0,151.66
8.61,0,1,2390.9,147.74
20.27,3,1,2428.7,171.7
11.46,1,0,5146.7,142.8
18.86,5,0,4944.9,168.68
9.61,0,1,2517.3,142.74
16.9,1,0,5058.8,146.39
15.47,4,2,5063.5,194.42
26.43,2,2,4975.1,189.94
18.93,1,0,5054.4,153.16
17.09,0,1,5075.0,171.2
18.59,1,0,4985.1,146.24
35.59,6,2,4981.3,207.92
18.38,2,0,4932.0,152.59
7.2,1,0,5069.7,136.33
8.85,3,0,953.2,123.05
32.47,7,3,1909.7,218.94
16.45,4,1,922.0,151.59
21.23,4,2,1762.8,181.31
1.93,0,0,5042.3,118.22
12.17,2,0,1739.3,137.27
9.55,1,0,5753.5,150.72
14.47,0,2,4928.8,184.06
21.45,3,0,5028.6,155.65
3.08,1,0,4971.5,126.76
4.01,1,0,1734.7,119.84
7.49,1,1,1741.3,132.04
2.46,0,0,5047.7,122.77
4.15,0,0,2480.8,117.84
4.15,1,0,2378.0,117.96
37.74,5,1,2388.9,183.81
9.7,0,0,4974.1,138.56
4.19,2,1,2428.2,142.35
1.86,0,0,5001.3,119.11
22.34,5,0,5808.5,169.5
11.77,1,1,4969.7,168.03
10.29,5,0,5040.8,169.11
17.99,3,0,5833.7,155.55
17.2,4,0,4926.2,164.01
5.17,2,0,4979.0,139.99
7.92,1,0,5001.2,142.28
9.4,2,0,2500.1,138.75
4.58,0,0,4935.6,132.81
6.57,1,0,998.7,114.9
5.96,2,1,4942.1,158.04
37.47,6,1,5083.2,192.16
10.05,1,1,5022.1,169.03
5.11,2,0,1890.7,129.15
2.09,0,0,2454.4,111.79
10.59,1,0,5090.6,135.54
6.7,1,0,2287.3,122.48
68.47,7,0,2347.1,181.57
17.6,3,0,2485.8,143.83
21.15,3,0,5081.8,178.92
44.19,5,0,940.7,145.5
26.46,6,4,1852.4,212.57
20.52,1,0,964.8,123.01
46.74,3,0,5075.9,182.57
9.6,1,1,1797.3,146.18
16.36,3,2,1765.4,176.06
10.08,0,1,4969.2,158.71
66.76,4,1,2394.0,188.96
15.83,2,1,2335.0,158.26
23.38,4,1,4956.2,175.63
10.73,2,1,1726.6,138.72
24.32,4,0,2278.7,155.17
19.71,0,0,2334.9,138.6
22.37,3,0,5018.5,166.44
4.77,0,0,2392.7,124.84
2.13,1,1,4991.2,147.46
11.79,0,1,2506.4,143.61
10.84,3,2,2349.7,170.73
8.58,1,0,2364.1,134.12
21.59,1,2,2393.9,164.78
11.69,5,1,4931.9,175.49
6.7,1,0,1793.5,121.33
6.1,0,0,5043.6,138.16
10.85,2,0,928.0,120.19
17.27,3,2,5047.0,183.84
11.29,2,2,2461.9,164.4
24.3,3,1,2416.4,168.55
20.51,4,0,4997.0,168.59
31.09,5,0,838.5,147.41
4.55,0,1,2420.7,133.17
11.44,2,1,2348.1,143.41
37.45,4,2,4991.8,208.23
7.93,1,0,2425.5,127.96
11.22,4,0,4966.4,163.74
8.76,0,0,1762.4,124.58
10.55,1,1,1758.7,143.56
65.29,6,2,1731.7,203.81
19.35,2,0,975.1,126.99
4.02,1,0,5872.4,133.95
5.77,2,0,936.2,108.98
7.34,2,0,947.2,123.06
5.37,1,0,2409.3,125.63
3.84,0,1,936.1,116.4
16.92,4,1,4940.6,175.85
5.7,0,0,1888.8,117.19
3.95,0,0,2364.2,114.31
3.51,1,0,2415.7,125.42
23.97,2,0,2497.3,151.78
12.25,2,2,2379.5,174.03
4.26,0,1,2364.2,132.35
4.61,0,0,5068.9,132.39
4.93,0,1,4974.3,151.92
20.78,1,0,1786.4,132.93
14.93,3,0,2367.5,142.76
20.22,1,1,5005.7,171.97
18.92,2,0,815.8,127.47
6.02,2,0,892.1,106.44
3.61,0,0,1758.4,111.66
16.78,6,1,5843.8,184.39
6.54,2,0,2346.5,133.27
10.79,1,1,5763.8,167.59
12.45,1,2,2420.2,166.18
11.47,1,1,2399.6,150.9
3.15,1,0,5028.6,130.1
10.55,3,1,1813.8,154.44
14.29,0,1,2427.8,145.44
5.24,2,0,5697.1,147.24
11.78,1,0,4986.6,152.0
4.85,1,0,5017.6,136.76
11.41,0,0,2350.0,131.69
16.58,2,1,849.6,141.99
11.47,3,1,1692.2,147.09
14.77,1,0,4927.0,146.62
15.49,4,0,2451.7,147.89
5.68,1,1,1736.8,129.01
46.56,7,3,5793.5,243.2
41.41,8,1,5822.6,214.52
21.32,4,1,5004.4,180.05
6.54,2,0,5054.0,142.87
4.07,0,0,2354.7,120.38
15.57,2,2,2383.0,166.66
18.72,3,0,5032.2,159.65
9.65,1,0,2356.9,134.47
12.4,2,2,2407.8,169.44
12.06,3,0,4962.7,154.63
5.19,2,1,2345.3,146.58
6.06,0,0,1782.2,121.95
6.36,1,1,4967.1,151.19
50.3,7,1,2331.2,191.16
19.93,2,1,2293.3,153.5
4.43,1,1,4906.8,154.17
31.91,5,2,1833.2,189.77
10.55,1,0,941.2,120.68
11.54,3,0,2315.0,134.21
7.2,1,0,5068.5,143.74
7.77,1,1,5842.0,154.26
32.41,5,2,4969.3,199.78
5.23,1,0,2403.9,121.03
13.41,4,1,4990.0,176.18
18.74,5,1,4922.1,193.2
25.75,3,2,1797.9,182.95
15.79,3,1,2456.9,157.12
11.14,1,2,4995.0,181.02
12.86,2,0,4969.5,153.83
6.64,2,0,5013.9,139.33
26.32,4,1,5877.0,182.46
37.61,4,3,2422.9,214.6
31.7,6,0,2455.8,165.59
84.4,7,2,897.9,197.08
27.67,6,3,4924.0,220.66
10.89,3,0,2409.8,142.04
24.49,3,1,1778.1,168.85
16.96,2,0,2429.9,154.68
17.92,2,0,2383.2,136.98
2.93,1,0,5810.7,126.29
7.29,1,0,2325.3,129.03
16.47,3,0,2425.7,155.35
6.97,0,0,2399.7,119.54
5.81,1,0,2387.1,124.24
14.29,1,0,1779.0,132.39
3.93,0,0,1833.8,117.58
63.06,5,2,5756.3,216.07
14.36,0,0,1798.0,124.17
38.36,5,2,1794.0,185.93
21.44,6,0,2322.1,165.0
6.45,1,0,2362.8,130.27
4.2,1,0,2463.2,112.67
2.45,2,0,2415.7,120.32
11.07,4,0,2440.1,142.27
8.86,5,0,838.3,137.79
11.78,0,0,2437.0,124.13
19.8,1,2,1839.9,166.81
7.68,0,0,2408.5,125.06
8.19,2,0,2407.1,135.37
8.28,2,0,5033.7,147.64
20.8,4,1,2333.4,168.62
11.48,1,1,1755.8,146.38
9.08,2,0,2370.0,134.99
7.36,1,0,5107.0,142.36
9.26,1,0,5060.0,143.16
30.31,1,2,2377.6,180.87
11.38,3,0,5030.1,154.49
5.67,1,1,2373.6,140.39
6.22,1,0,2396.5,136.71
17.93,6,1,4969.4,185.31
13.29,2,1,869.3,132.47
8.71,2,0,2366.2,130.38
11.05,1,0,2462.3,132.41
28.41,4,2,2370.9,192.44
22.7,5,2,5054.7,206.57
5.67,0,0,4971.0,131.09
8.72,0,0,1676.5,124.67
7.74,1,0,2412.2,128.01
4.21,1,1,4941.1,141.77
6.64,1,0,952.9,108.89
10.68,3,2,2418.8,178.27
6.33,1,0,811.5,109.35
5.24,1,1,1803.3,137.29
18.94,2,1,929.0,138.59
20.02,6,2,5802.1,206.08
2.06,0,0,1796.8,105.16
28.73,1,2,1901.5,179.17
15.24,1,0,4956.2,155.74
3.52,0,0,5065.2,134.32
29.42,8,0,5025.8,189.59
9.59,2,0,2416.0,135.79
7.73,0,0,2401.2,121.6
23.49,2,1,2357.0,161.63
17.65,1,1,2439.0,151.45
12.47,1,1,2465.6,150.08
11.06,5,0,2417.9,147.97
5.76,3,0,2398.6,131.38
19.78,2,1,2397.5,159.62
5.62,2,0,2361.4,128.84
15.39,3,0,2397.2,143.84
7.82,1,0,4907.5,137.47
34.45,7,1,2398.6,195.9
8.88,0,0,5020.2,136.76
3.78,1,0,2334.4,120.65
8.85,1,0,2405.1,131.12
14.24,2,0,5819.8,158.14
8.29,1,0,2359.2,126.96
4.03,0,0,2452.1,118.49
3.06,1,1,2509.3,128.32
5.72,2,0,4932.3,145.71
21.17,3,2,1854.5,179.8
6.17,0,0,2428.2,132.26
11.18,4,2,2393.0,176.92
51.15,4,0,4987.9,178.77
5.64,1,1,4964.5,147.64
13.48,4,1,5846.6,179.13
14.36,0,0,5026.9,146.38
18.45,2,1,5730.3,170.92
30.39,6,2,5826.7,198.46
20.52,1,1,1847.9,157.38
10.17,1,0,2415.7,138.62
5.12,3,0,2367.0,130.18
7.66,2,0,2443.4,135.63
13.04,1,0,2407.9,133.97
25.42,1,1,5841.9,168.59
2.6,0,0,2424.3,111.4
4.39,1,0,5000.3,138.49
11.18,3,0,1864.1,145.6
9.09,2,0,2478.1,136.26
3.63,2,1,4944.4,143.0
26.3,3,0,2325.7,151.48
19.34,2,0,2296.9,142.58
20.57,3,1,1883.9,166.8
16.84,3,0,2473.0,147.85
4.64,1,1,2429.0,135.78
8.75,2,1,2455.8,152.05
12.35,1,1,5010.8,164.24
7.96,1,0,2422.0,129.83
7.49,2,0,5046.7,149.34
23.03,1,1,5048.1,173.72
19.49,9,0,1843.5,168.46
22.75,5,1,5771.3,189.6
7.79,0,0,5060.8,143.36
6.25,0,1,2491.7,136.47
20.2,4,0,2372.4,154.98
13.16,2,2,2331.6,169.41
26.2,2,3,5070.5,207.26
44.32,3,0,959.8,152.92
2.64,0,0,1868.3,102.51
4.22,1,1,880.2,131.43
19.59,1,0,1813.0,141.67
21.39,0,0,1712.0,128.36
13.82,1,0,5001.7,149.22
3.04,2,0,4961.8,129.83
5.14,0,0,4920.6,131.23
14.25,0,0,2394.9,128.33
6.97,2,0,2431.0,134.77
15.66,1,0,2398.1,145.71
6.89,3,0,2439.3,132.82
20.12,2,0,2426.8,150.53
12.03,3,0,2488.2,149.8
18.76,4,0,4974.3,167.47
8.42,3,1,2294.5,155.89
10.75,1,1,1830.9,145.32
5.03,1,0,1872.6,127.72
20.53,2,0,917.7,130.41
4.11,0,1,2431.1,131.29
12.27,0,1,5067.0,160.49
18.31,3,0,2362.0,134.84
10.43,1,1,2426.6,150.2
18.47,1,2,1813.8,163.71
26.47,2,2,1847.6,170.35
11.26,1,2,2506.1,164.19
20.0,4,2,5004.2,189.06
7.39,1,0,1721.8,119.0
10.12,1,0,2421.5,141.44
10.67,1,1,2476.8,150.45
8.21,0,0,868.4,108.19
21.18,2,1,2346.2,161.55
30.77,8,1,942.3,177.34
29.92,5,1,5006.8,191.77
15.14,0,0,5017.6,146.48
9.03,4,0,1856.2,141.72
29.06,2,2,2480.0,184.57
44.63,10,1,2434.8,206.74
5.51,2,1,4956.3,155.31
11.39,0,0,902.9,113.36
1.65,0,0,2400.5,109.96
5.2,5,0,1771.2,139.96
7.69,1,0,5033.6,138.79
9.17,0,0,4917.1,148.45
32.23,5,1,1770.5,175.58
8.21,2,1,4950.9,156.17
22.6,4,1,2433.9,173.84
4.06,1,1,933.0,121.76
30.01,4,1,2325.7,162.74
17.45,5,1,2427.4,178.37
31.12,7,0,2371.1,173.11
4.18,0,1,2411.5,135.78
28.57,2,4,2341.6,209.39
20.0,3,1,2405.9,156.47
4.96,0,0,1783.7,117.04
17.49,4,1,1802.0,162.59
5.83,1,0,2301.6,126.14
38.17,5,3,5724.4,226.3
71.46,5,2,2321.8,202.36
12.6,2,2,2470.2,177.79
31.56,4,4,1879.6,209.89
8.11,3,0,5068.1,148.32
19.09,0,2,5762.0,177.02
6.49,1,0,2385.4,121.65
9.01,0,0,2399.0,134.27
3.62,1,0,5017.1,138.91
10.28,1,1,2403.7,145.4
6.52,0,0,2387.7,120.56
22.54,2,0,5045.5,163.58
30.39,4,2,4982.9,199.73
32.88,10,1,1828.2,193.78
6.97,0,0,1975.3,122.56
10.72,1,0,2369.7,127.14
9.36,1,0,1742.6,125.69
4.1,1,0,2344.4,116.75
9.01,1,0,2393.6,126.73
32.65,1,0,4926.9,150.6
6.32,0,0,1827.0,123.39
18.16,2,2,1752.4,159.2
7.45,0,0,4990.0,140.55
19.13,4,1,2495.8,167.87
3.82,2,1,5005.9,143.66
6.49,3,1,2437.2,150.52
14.54,3,0,826.3,131.77
10.04,1,2,2358.7,158.24
8.0,1,0,2460.6,134.79
33.15,7,0,1798.7,174.07
9.97,0,1,2344.4,148.27
7.42,1,0,4990.5,137.77
4.78,1,0,2407.3,129.55
10.22,1,0,5022.9,151.49
7.63,0,0,2350.6,126.41
24.94,6,1,1852.4,175.66
12.92,2,2,5843.4,195.51
6.62,1,1,1816.5,131.86
27.63,0,1,5000.9,162.95
17.53,2,2,5824.1,189.03
42.77,8,0,5838.4,212.17
9.5,3,0,2399.8,144.29
8.38,1,1,2430.2,148.15
34.66,1,0,4989.1,167.61
28.46,3,3,2403.6,200.0
11.93,0,0,2336.1,125.94
10.31,1,1,4906.2,162.65
5.57,0,0,5080.7,141.64
3.99,0,1,4992.8,144.02
4.92,1,0,4948.2,132.56
8.35,1,0,4994.7,138.64
20.72,5,2,1804.2,187.74
33.04,8,2,2344.6,204.17
19.76,1,0,4934.3,155.16
4.77,0,0,1797.3,115.41
11.05,0,2,5020.3,178.5
7.79,2,0,2324.6,132.16
8.69,0,1,1910.2,131.71
83.6,8,0,2345.9,191.76
4.01,2,0,5009.1,136.49
13.77,1,1,5718.5,162.86
23.24,3,2,1696.2,174.23
15.11,3,0,2364.4,152.44
22.34,5,2,2337.6,191.58
11.65,3,1,5030.6,167.43
27.91,8,1,2412.4,185.47
5.39,0,0,5054.2,141.92
3.72,0,0,4929.6,123.03
3.74,0,0,1783.7,117.5
